dataset,split,class,image_path,width,height,label_path,label_count
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_175.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_176.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_177.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_178.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_179.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_18.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_180.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_181.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_182.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_183.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_184.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_185.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_186.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_187.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_188.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_189.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_19.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_190.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_191.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_192.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_193.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_194.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_195.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_196.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_197.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_198.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_199.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_20.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_21.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_22.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_23.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_24.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_25.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_26.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_27.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_28.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_29.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_30.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_31.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_32.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_33.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_34.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_35.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_36.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_37.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_38.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_39.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_40.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_41.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_42.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_43.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_44.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_45.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_46.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_47.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_48.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_49.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_50.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_51.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_52.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_53.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_54.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_55.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_56.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_57.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_58.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_59.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_60.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_61.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_62.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_63.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_64.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_65.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_66.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_67.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_68.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_69.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_70.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_71.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_72.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_73.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_74.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_75.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_76.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_77.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_78.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_79.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_8.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_80.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_81.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_82.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_83.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_84.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_85.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_86.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_87.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_88.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_89.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_9.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_90.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_91.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_92.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_93.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_94.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_95.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_96.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_97.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_98.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/aug_99.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_001_rot0.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_001_rot180.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_001_rot270.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_001_rot90.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_002_rot0.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_002_rot180.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_002_rot270.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_002_rot90.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_003_rot0.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_003_rot180.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_003_rot270.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_003_rot90.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_004_rot0.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_004_rot180.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_004_rot270.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_004_rot90.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_005_rot0.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_005_rot180.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_005_rot270.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_005_rot90.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_006_rot0.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_006_rot180.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_006_rot270.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_006_rot90.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_007_rot0.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_007_rot180.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_007_rot270.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_007_rot90.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_008_rot0.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_008_rot180.jpeg,4032,3024,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_008_rot270.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_008_rot90.jpeg,3024,4032,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_009_rot0.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_009_rot180.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_009_rot270.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_009_rot90.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_010_rot0.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_010_rot180.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_010_rot270.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Fruit Rot/Fruit Rot_010_rot90.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_100.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_101.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_102.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_103.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_104.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_105.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_106.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_107.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_108.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_109.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_110.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_111.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_112.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_113.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_114.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_115.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_116.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_117.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_118.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_119.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_120.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_121.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_122.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_123.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_124.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_125.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_126.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_127.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_128.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_129.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_130.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_131.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_132.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_133.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_134.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_135.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_136.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_137.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_138.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_139.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_140.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_141.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_142.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_143.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_144.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_145.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_146.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_147.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_148.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_149.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_150.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_151.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_152.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_153.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_154.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_155.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_156.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_157.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_158.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_159.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_160.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_161.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_162.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_163.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_164.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_165.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_166.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_167.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_168.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_169.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_170.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_171.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_172.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_173.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_174.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_175.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_176.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_177.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_178.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_179.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_180.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_181.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_182.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_183.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_184.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_185.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_186.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_187.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_188.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_189.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_190.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_191.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_192.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_193.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_194.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_195.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_196.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_197.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_198.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_199.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_36.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_37.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_38.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_39.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_40.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_41.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_42.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_43.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_44.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_45.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_46.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_47.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_48.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_49.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_50.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_51.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_52.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_53.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_54.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_55.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_56.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_57.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_58.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_59.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_60.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_61.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_62.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_63.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_64.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_65.jpg,1280,960,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_66.jpg,960,1280,,
other,,,dataset/archive/oversample/Fruit/Healthy/aug_67.jpg,960,1280,,
